InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount,CostPerUnit,CustomerType,PaymentMode
INV23948,2025-05-19,S31,P8197,Clothing,2,999,0.0,731.3718072260682,Returning,Card
INV23949,2025-08-05,S24,P6663,Clothing,3,2781,0.0,1920.057986064489,Returning,Digital
INV23950,2024-01-27,S18,P1711,Clothing,2,1065,20.0,554.3011096780868,New,Card
INV23951,2025-01-13,S20,P6225,Accessories,2,1093,20.0,611.2504157396672,Returning,Digital
INV23952,2024-08-20,S37,P1255,Accessories,3,1031,30.0,612.6771370369768,New,Digital
INV23953,2024-07-27,S33,P7852,Clothing,2,2478,0.0,1536.725320129766,Returning,Cash
INV23954,2024-01-15,S18,P5797,Clothing,2,2491,10.0,1435.630048714185,New,Cash
INV23955,2025-04-28,S06,P4351,Shoes,4,1081,,695.2982549513561,New,Card
INV23956,2025-04-18,S25,P6252,Clothing,2,1366,30.0,1076.2010747193222,New,Card
INV23957,2025-12-31,S47,P3932,Accessories,1,2802,10.0,1505.5110878539158,Returning,Card
INV23958,2025-05-31,S33,P9174,Clothing,2,1930,0.0,1040.5758522186136,Returning,Cash
INV23959,2025-02-17,S10,P1532,Accessories,4,1201,,808.7252393027838,Returning,Card
INV23960,2025-10-09,S38,P9139,Clothing,3,2339,,1338.4335510851308,New,Digital
INV23961,2024-10-17,S36,P9615,Shoes,1,2782,0.0,1479.2718501101958,New,Card
INV23962,2025-09-29,S14,P9222,Shoes,4,1576,0.0,1180.4902181702348,New,Cash
INV23963,2025-03-10,S29,P6534,Clothing,2,1373,30.0,917.2169435494901,Returning,Digital
INV23964,2024-08-03,S44,P6148,Clothing,4,2535,0.0,1759.088285100994,New,Cash
INV23965,2024-01-09,S41,P4433,Clothing,3,1954,0.0,1008.2554637522808,Returning,Card
INV23966,2024-03-04,S41,P7015,Shoes,3,1753,0.0,1268.6176311336942,New,Digital
INV23967,2025-08-27,S15,P1756,Shoes,3,1509,0.0,902.9127688379357,Returning,Cash
INV23968,2025-05-19,S27,P9706,Accessories,2,1346,0.0,698.1079824873,Returning,Digital
INV23969,2025-05-26,S05,P5249,Accessories,3,896,10.0,676.522723591808,New,Digital
INV23970,2024-02-17,S08,P1759,Accessories,4,1404,10.0,873.7905903799062,Returning,Digital
INV23971,2024-09-19,S30,P8282,Clothing,3,1036,20.0,572.908576948858,New,Digital
INV23972,2024-07-08,S41,P1444,Shoes,2,568,0.0,452.6283848146298,New,Card
INV23973,2024-05-25,S01,P2419,Clothing,3,1919,10.0,1119.8999351066357,New,Cash
INV23974,2025-01-20,S07,P8373,Accessories,4,2680,20.0,1902.7084158920998,New,Digital
INV23975,2024-01-13,S15,P1822,Shoes,3,1619,30.0,1194.376222102694,Returning,Card
INV23976,2024-09-17,S06,P1795,Clothing,3,2080,30.0,1196.0451591329065,New,Cash
INV23977,2025-12-24,S35,P5588,Shoes,1,2194,0.0,1297.0603476046047,New,Cash
INV23978,2025-04-06,S28,P1761,Clothing,3,1795,0.0,1013.7197697593363,Returning,Digital
INV23979,2024-03-02,S03,P8906,Clothing,2,569,20.0,352.81921950067687,Returning,Digital
INV23980,2025-03-17,S03,P9308,Shoes,2,2901,0.0,2253.135115708898,New,Digital
INV23981,2024-07-02,S30,P9712,Clothing,2,967,20.0,575.9420894476043,New,Cash
INV23982,2025-09-24,S01,P3696,Shoes,2,1553,20.0,1232.3790731889644,New,Digital
INV23983,2025-01-06,S16,P6133,Accessories,3,1506,20.0,1179.0474825802069,Returning,Cash
INV23984,2024-03-18,S37,P3126,Accessories,1,1176,0.0,739.2223185457204,Returning,Card
INV23985,2025-01-27,S45,P3084,Clothing,4,999,0.0,647.7125252562126,Returning,Card
INV23986,2025-02-11,S48,P8799,Clothing,1,903,10.0,463.24746844067556,,Cash
INV23987,2025-07-01,S35,P5576,Shoes,4,561,0.0,385.3222444213498,,Cash
INV23988,2025-08-12,S42,P2991,Clothing,4,2153,0.0,1462.8771963138697,New,Card
INV23989,2024-10-16,S04,P9772,Accessories,4,1246,20.0,785.5009476186478,Returning,Cash
INV23990,2025-10-30,S23,P8269,Clothing,4,1638,30.0,1004.4938993059823,Returning,Card
INV23991,2024-09-22,S24,P1096,Shoes,3,1787,30.0,1328.3617634874138,New,Card
INV23992,2025-09-08,S20,P6955,Clothing,2,931,10.0,494.35897536109866,,Cash
INV23993,2025-04-25,S50,P5701,Clothing,1,1836,0.0,1366.1745133981178,Returning,Digital
INV23994,2025-07-24,S16,P2870,Clothing,4,2734,0.0,1910.0366111685094,Returning,Cash
INV23995,2024-07-30,S11,P8636,Accessories,3,1607,0.0,954.1643275288093,,Digital
INV23996,2025-01-15,S12,P3858,Accessories,1,697,0.0,476.3661721499133,Returning,Card
INV23997,2025-02-04,S18,P2889,Clothing,3,1746,10.0,1215.7437538608397,New,Digital
INV23998,2024-03-22,S07,P9824,Accessories,1,1048,0.0,750.9457497193704,Returning,Card
INV23999,2024-01-06,S04,P5723,Clothing,3,2094,0.0,1449.351959372769,New,Cash
INV24000,2024-01-03,S03,P7627,Shoes,3,1681,0.0,937.7997426666892,Returning,Digital
INV24001,2025-05-12,S27,P3992,Shoes,4,1227,0.0,833.0616742046874,New,Cash
INV24002,2024-08-26,S03,P6314,Shoes,1,954,0.0,644.5263663748207,Returning,Cash
INV24003,2024-04-13,S23,P4505,Accessories,1,2717,,1489.5585296043625,New,Card
INV24004,2025-10-15,S33,P9638,Clothing,2,2841,,1605.5038791476532,Returning,Cash
INV24005,2024-03-20,S35,P8275,Accessories,2,2424,20.0,1938.3820933100549,Returning,Card
INV24006,2025-11-25,S07,P1777,Accessories,4,786,10.0,624.6931414260152,Returning,Cash
INV24007,2024-09-15,S05,P3236,Shoes,4,1150,30.0,869.6233490863168,New,Cash
INV24008,2024-02-14,S18,P9816,Clothing,4,2785,10.0,2200.9837049401813,New,Card
INV24009,2024-03-15,S03,P6401,Accessories,3,2945,10.0,1547.4479919019518,Returning,Digital
INV24010,2024-12-28,S22,P1399,Shoes,3,2925,0.0,1850.8788119172284,New,Digital
INV24011,2024-06-17,S21,P3513,Clothing,1,2756,30.0,1410.8261458313248,New,Card
INV24012,2024-05-31,S15,P2057,Accessories,3,1897,,1481.8465402797692,Returning,Card
INV24013,2025-05-11,S43,P3256,Accessories,1,1201,,832.8173244235136,Returning,Digital
INV24014,2024-12-21,S01,P9384,Accessories,3,2058,30.0,1185.4501544862192,New,Cash
INV24015,2024-02-25,S37,P5743,Shoes,1,945,20.0,536.2795513981592,New,Cash
INV24016,2025-06-27,S31,P1746,Shoes,2,944,0.0,613.7920609182012,New,Digital
INV24017,2024-01-15,S35,P2611,Accessories,3,1984,10.0,1394.9543690911228,New,Card
INV24018,2025-04-28,S46,P2110,Accessories,1,1792,,1072.3482315176122,New,Card
INV24019,2025-01-09,S50,P7598,Clothing,2,2616,0.0,1925.2494080133383,Returning,Digital
INV24020,2024-01-14,S29,P3936,Clothing,4,566,0.0,287.59588458399116,Returning,Digital
INV24021,2025-10-31,S34,P1664,Clothing,4,1062,,797.3162453341973,New,Card
INV24022,2025-03-04,S32,P5137,Clothing,3,2436,0.0,1932.5136634588744,New,Card
INV24023,2024-11-10,S04,P9348,Clothing,1,889,,537.4379050864931,Returning,Digital
INV24024,2025-03-28,S43,P8028,Shoes,2,2740,20.0,1947.338457597323,Returning,Cash
INV24025,2024-09-01,S13,P2558,Accessories,4,569,0.0,450.69667460849524,New,Cash
INV24026,2024-03-08,S17,P4464,Clothing,3,1565,0.0,1067.893968535891,,Cash
INV24027,2024-02-05,S34,P9778,Shoes,1,1965,10.0,1018.1486516092932,New,Digital
INV24028,2025-10-10,S11,P9236,Accessories,1,1484,30.0,1047.0665284648614,Returning,Card
INV24029,2025-11-25,S15,P3127,Accessories,2,1347,,1030.992660025797,Returning,Card
INV24030,2025-09-06,S21,P9279,Shoes,1,2245,20.0,1133.242610527838,New,Digital
INV24031,2024-03-12,S01,P7259,Shoes,2,1833,0.0,1063.171481602339,Returning,Digital
INV24032,2024-09-24,S28,P1715,Shoes,4,516,10.0,288.05425984055313,Returning,Card
INV24033,2024-10-04,S44,P3868,Shoes,2,1738,0.0,1273.4655583659226,Returning,Cash
INV24034,2025-08-19,S38,P3622,Clothing,4,2678,10.0,1814.9507199232382,Returning,Digital
INV24035,2025-02-09,S10,P9285,Clothing,4,1547,20.0,905.6842781313321,Returning,Cash
INV24036,2025-07-02,S07,P5775,Clothing,2,1128,30.0,829.8829113414533,Returning,Digital
INV24037,2025-01-07,S12,P6097,Shoes,4,952,0.0,624.9796406945675,New,Digital
INV24038,2025-04-22,S25,P9916,Shoes,2,2760,20.0,2068.8161850624633,Returning,Card
INV24039,2025-07-05,S16,P8584,Clothing,2,2987,0.0,1867.4151662558663,New,Cash
INV24040,2024-12-18,S12,P4616,Clothing,3,1781,0.0,996.6766952787923,Returning,Cash
INV24041,2025-05-20,S30,P1356,Accessories,3,910,,619.8317794549052,Returning,Cash
INV24042,2025-12-28,S27,P6815,Shoes,4,726,20.0,493.65047563086074,New,Card
INV24043,2025-03-22,S39,P8818,Accessories,3,803,10.0,479.74993479534777,Returning,Cash
INV24044,2024-09-10,S44,P9687,Clothing,4,1555,0.0,1036.2821705677786,Returning,Cash
INV24045,2025-09-24,S35,P3935,Clothing,4,551,0.0,391.84197784411515,Returning,Cash
INV24046,2024-09-29,S03,P7541,Accessories,1,890,10.0,628.6351057457208,Returning,Card
INV24047,2025-09-30,S26,P1835,Accessories,3,900,0.0,715.7858932150176,,Digital
INV24048,2025-05-06,S27,P9871,Accessories,3,2502,20.0,1689.1533090382381,New,Cash
INV24049,2024-10-27,S12,P1897,Accessories,4,1355,20.0,736.3665611590591,Returning,Card
INV24050,2025-09-17,S22,P9185,Shoes,3,930,30.0,621.980795941514,Returning,Card
INV24051,2025-07-23,S06,P1963,Shoes,3,2511,0.0,1312.5219398651243,New,Cash
INV24052,2025-08-25,S18,P2752,Shoes,2,701,10.0,494.18698655033484,New,Cash
INV24053,2024-04-22,S38,P5826,Clothing,4,2024,20.0,1512.8840003544221,New,Card
INV24054,2025-03-21,S28,P7908,Clothing,4,1601,20.0,1054.0761773692607,Returning,Digital
INV24055,2024-01-21,S39,P4521,Clothing,3,1041,30.0,537.0690928298033,Returning,Cash
INV24056,2024-03-27,S42,P7927,Clothing,4,1871,0.0,1175.1871068936514,Returning,Cash
INV24057,2024-12-26,S41,P1885,Clothing,3,2669,0.0,1586.6950187178982,Returning,Card
INV24058,2025-01-14,S42,P3872,Clothing,3,977,,638.866902533322,Returning,Card
INV24059,2024-09-12,S01,P4967,Accessories,2,570,20.0,286.32537554235154,Returning,Cash
INV24060,2024-11-07,S39,P6201,Accessories,2,666,30.0,418.18532475350213,New,Card
INV24061,2024-02-27,S08,P8293,Accessories,4,1285,20.0,741.6319453344951,New,Cash
INV24062,2025-05-26,S42,P2253,Shoes,1,2193,0.0,1368.3898298125162,New,Card
INV24063,2024-12-26,S45,P2240,Shoes,1,2532,10.0,1271.2711018987693,New,Cash
INV24064,2024-12-25,S30,P1618,Accessories,4,1388,20.0,1059.2075248465007,,Cash
INV24065,2024-05-22,S04,P1585,Shoes,4,2908,20.0,1472.977175082463,New,Cash
INV24066,2024-12-30,S30,P6253,Shoes,4,2269,20.0,1546.38092906292,Returning,Digital
INV24067,2025-11-18,S46,P3883,Clothing,2,983,0.0,563.7554066899761,New,Digital
INV24068,2025-12-22,S02,P3675,Accessories,3,683,0.0,501.8004933890592,,Cash
INV24069,2024-03-17,S10,P7329,Shoes,3,613,,454.8089632193119,Returning,Card
INV24070,2024-03-14,S13,P2834,Shoes,3,2931,0.0,1804.321784000566,New,Card
INV24071,2025-11-06,S29,P9771,Clothing,2,2617,20.0,1398.042741068063,Returning,Cash
INV24072,2025-12-13,S37,P6581,Clothing,3,1931,10.0,1066.952515091887,Returning,Digital
INV24073,2024-03-27,S08,P4652,Shoes,4,694,0.0,554.2165597951465,New,Cash
INV24074,2024-10-15,S22,P2307,Accessories,2,2851,0.0,1851.1549653840298,New,Cash
INV24075,2024-12-22,S45,P6602,Clothing,3,2757,30.0,1543.4138949414007,Returning,Cash
INV24076,2025-09-23,S25,P7220,Accessories,1,1771,30.0,1122.6200140494827,,Cash
INV24077,2024-06-19,S32,P3894,Clothing,4,2987,30.0,2346.9347565351973,,Cash
INV24078,2025-11-26,S06,P9751,Clothing,1,1107,0.0,857.3282040501117,New,Cash
INV24079,2025-11-07,S03,P8522,Clothing,4,1416,30.0,1003.6445160849231,Returning,Digital
INV24080,2025-06-22,S21,P9863,Shoes,4,2966,0.0,2230.462897604998,New,Card
INV24081,2025-11-16,S35,P1671,Clothing,1,1978,20.0,1349.394374864244,Returning,Card
INV24082,2024-05-26,S10,P2121,Clothing,4,2238,,1356.4276933452788,,Card
INV24083,2025-09-21,S20,P6488,Shoes,1,2160,20.0,1519.8902513513806,Returning,Digital
INV24084,2024-02-07,S04,P1343,Accessories,3,1696,10.0,1001.0757183088691,Returning,Cash
INV24085,2024-01-19,S44,P3991,Shoes,3,1500,0.0,1035.2362541520415,Returning,Digital
INV24086,2025-10-26,S16,P4087,Clothing,2,2760,0.0,1448.125722503728,New,Digital
INV24087,2025-11-28,S39,P1240,Accessories,1,1718,30.0,1270.2268397662738,Returning,Digital
INV24088,2025-08-20,S25,P8055,Shoes,2,1604,30.0,1053.9449359283565,Returning,Cash
INV24089,2025-05-15,S12,P1574,Shoes,2,2663,0.0,1331.8796441568786,Returning,Digital
INV24090,2025-10-10,S36,P8543,Clothing,3,510,0.0,336.9297576357941,New,Digital
INV24091,2025-10-21,S27,P2038,Shoes,2,2453,0.0,1631.4883219491392,Returning,Digital
INV24092,2025-06-25,S24,P9818,Clothing,1,2542,20.0,1803.737878002616,New,Cash
INV24093,2025-01-25,S47,P4479,Clothing,4,2735,30.0,1847.6800568118636,,Card
INV24094,2024-05-09,S21,P5243,Clothing,2,2044,0.0,1105.2196573201945,New,Cash
INV24095,2025-08-05,S33,P6373,Clothing,4,1764,0.0,1361.8327329386907,Returning,Cash
INV24096,2025-07-10,S39,P6033,Accessories,2,906,0.0,702.4321481061955,Returning,Digital
INV24097,2024-06-17,S33,P9861,Clothing,1,1038,30.0,605.8838621666642,,Card
INV24098,2025-08-18,S28,P6178,Shoes,2,2954,0.0,1876.525032357622,New,Digital
INV24099,2025-11-09,S14,P1073,Shoes,2,1158,20.0,715.8807329809899,Returning,Cash
INV24100,2024-05-25,S38,P9873,Accessories,2,1774,0.0,966.8576105549807,New,Cash
INV24101,2024-12-04,S50,P3755,Accessories,4,1809,20.0,1142.2937254175747,New,Cash
INV24102,2025-07-27,S01,P9391,Shoes,3,774,10.0,502.10923627731097,New,Digital
INV24103,2025-09-03,S49,P7001,Shoes,1,658,0.0,413.3935695505664,New,Card
INV24104,2025-03-18,S49,P4722,Clothing,4,868,30.0,491.9134671521983,New,Digital
INV24105,2025-04-10,S20,P4125,Clothing,4,509,20.0,318.53285496418624,New,Cash
INV24106,2025-09-04,S04,P1885,Shoes,4,2917,20.0,1883.747463588365,New,Digital
INV24107,2024-03-01,S44,P8738,Accessories,4,2360,10.0,1738.9895722765314,New,Cash
INV24108,2025-06-21,S03,P1614,Shoes,1,2768,0.0,1669.1879034765227,Returning,Digital
INV24109,2025-02-22,S20,P6879,Shoes,1,2670,10.0,2131.7594179155617,Returning,Digital
INV24110,2024-03-07,S15,P6915,Shoes,4,865,20.0,688.1581066144703,New,Digital
INV24111,2024-05-03,S30,P4474,Shoes,4,2921,0.0,2139.3024181567002,,Digital
INV24112,2024-05-29,S39,P1929,Accessories,4,2485,10.0,1754.6718936749082,Returning,Digital
INV24113,2024-01-17,S28,P3713,Accessories,4,2231,30.0,1513.7219485159446,New,Digital
INV24114,2025-08-07,S04,P7219,Accessories,2,1147,,824.0146084590829,,Digital
INV24115,2025-01-25,S24,P1234,Accessories,4,843,0.0,570.6698547601193,Returning,Card
INV24116,2025-11-01,S45,P8228,Shoes,2,1378,0.0,696.6581994532792,Returning,Cash
INV24117,2024-02-18,S41,P1799,Accessories,1,2461,30.0,1599.5689538118581,,Digital
INV24118,2024-07-30,S15,P6663,Shoes,2,1299,10.0,877.536090876835,,Card
INV24119,2025-03-22,S45,P1867,Clothing,4,1385,30.0,868.0425002135846,Returning,Cash
INV24120,2024-11-01,S36,P8844,Shoes,4,2836,0.0,2081.8257565693743,Returning,Card
INV24121,2024-04-26,S09,P5660,Clothing,4,1565,20.0,1114.6169623160854,Returning,Card
INV24122,2024-06-04,S32,P7350,Clothing,4,555,20.0,381.2451508844968,Returning,Digital
INV24123,2024-11-16,S43,P3234,Accessories,1,1165,30.0,749.2135642617566,Returning,Card
INV24124,2025-10-31,S17,P4712,Accessories,2,2557,30.0,2039.1401462611584,Returning,Digital
INV24125,2024-10-22,S50,P1081,Shoes,4,1371,10.0,1067.4492195956086,Returning,Card
INV24126,2025-05-20,S03,P1286,Shoes,4,1172,0.0,819.3402198939066,Returning,Cash
INV24127,2024-12-19,S49,P9670,Clothing,2,1676,20.0,905.4604714579638,Returning,Digital
INV24128,2025-11-24,S05,P5132,Clothing,4,1199,10.0,651.237675120223,New,Cash
INV24129,2024-09-12,S31,P2144,Shoes,4,1151,0.0,742.5228733651195,,Cash
INV24130,2025-10-16,S02,P6484,Clothing,4,1900,20.0,1409.698099097406,Returning,Digital
INV24131,2025-11-10,S12,P5883,Accessories,1,2604,0.0,1389.7698176957,Returning,Card
INV24132,2024-04-18,S34,P1868,Shoes,2,1528,10.0,1034.3677016439242,Returning,Digital
INV24133,2024-08-20,S47,P9690,Clothing,4,2663,10.0,1966.8271588541538,,Card
INV24134,2024-02-17,S03,P1472,Clothing,3,728,0.0,555.7672152971882,New,Card
INV24135,2025-05-26,S43,P8448,Accessories,4,1030,0.0,661.9083546277654,New,Card
INV24136,2024-09-01,S38,P9949,Shoes,3,1719,0.0,1347.714794938786,New,Cash
INV24137,2024-06-02,S49,P4198,Clothing,4,2357,20.0,1236.6850820148252,New,Cash
INV24138,2025-01-05,S24,P9052,Clothing,4,1066,20.0,590.700848591957,Returning,Cash
INV24139,2025-04-06,S21,P8197,Shoes,3,2337,20.0,1613.3280748937327,New,Cash
INV24140,2024-08-20,S37,P2008,Shoes,4,1477,30.0,1108.7868771191095,New,Card
INV24141,2024-08-30,S08,P7715,Shoes,3,2526,20.0,1629.1317542390839,,Cash
INV24142,2025-03-30,S20,P1408,Clothing,1,956,10.0,637.1424940720151,Returning,Card
INV24143,2025-05-02,S31,P4467,Accessories,2,2561,20.0,1709.3421134835185,Returning,Card
INV24144,2025-03-04,S03,P8091,Clothing,2,2411,0.0,1554.500636856105,New,Card
INV24145,2024-09-19,S12,P2631,Clothing,4,1173,20.0,664.4432981706084,New,Card
INV24146,2024-07-18,S11,P5276,Accessories,2,2443,0.0,1396.9962322201982,Returning,Digital
INV24147,2025-08-26,S11,P7384,Accessories,1,536,,370.54603605101454,Returning,Cash
INV24148,2025-09-02,S07,P1833,Shoes,3,1274,0.0,968.0216404228407,New,Digital
INV24149,2024-08-03,S17,P2075,Accessories,2,617,0.0,384.67979567377887,New,Card
INV24150,2024-07-26,S41,P8651,Accessories,4,1554,10.0,911.9409377399629,Returning,Digital
INV24151,2024-01-08,S33,P7670,Clothing,4,1763,30.0,1260.9629865241616,New,Card
INV24152,2024-05-17,S07,P7910,Clothing,1,965,0.0,737.9937827639492,Returning,Card
INV24153,2025-05-16,S49,P9750,Clothing,3,1417,0.0,973.3864748467389,,Cash
INV24154,2024-02-16,S05,P2181,Clothing,2,2854,20.0,1677.633290401587,Returning,Card
INV24155,2025-09-21,S18,P9522,Clothing,4,1868,0.0,1113.5738456779927,New,Card
INV24156,2024-06-20,S48,P9653,Accessories,2,669,0.0,381.59446278355824,Returning,Cash
INV24157,2025-07-10,S07,P3275,Clothing,2,804,0.0,554.3731952048673,New,Cash
INV24158,2025-09-25,S32,P3089,Clothing,1,2671,20.0,1453.0803334419631,Returning,Cash
INV24159,2025-02-01,S09,P5459,Clothing,3,2336,20.0,1333.869915754557,New,Card
INV24160,2024-04-04,S08,P2208,Clothing,2,1279,10.0,974.5166364487126,New,Cash
INV24161,2025-11-18,S12,P2391,Accessories,2,1830,0.0,1018.8236198582197,Returning,Card
INV24162,2025-03-19,S49,P6949,Accessories,2,2824,30.0,2111.6226627267793,Returning,Cash
INV24163,2025-10-15,S14,P1935,Clothing,2,921,30.0,460.5727657595362,New,Digital
INV24164,2025-12-06,S47,P1140,Clothing,3,1139,,666.6330167450695,,Cash
INV24165,2025-04-24,S33,P5095,Accessories,4,2757,0.0,2023.5335284817063,New,Digital
INV24166,2025-04-03,S45,P4683,Shoes,4,895,,513.8193939392218,Returning,Card
INV24167,2024-04-30,S14,P4004,Clothing,4,2348,0.0,1725.042907968085,Returning,Card
INV24168,2025-02-26,S40,P6635,Accessories,3,1598,30.0,894.1493205086516,,Card
INV24169,2024-04-04,S16,P3686,Shoes,2,2666,30.0,1501.8508402551047,New,Digital
INV24170,2025-04-26,S23,P8851,Clothing,1,2098,0.0,1344.3162911707088,Returning,Digital
INV24171,2025-03-28,S02,P6389,Clothing,2,2798,10.0,2025.9257005686318,Returning,Digital
INV24172,2024-03-01,S43,P9386,Accessories,1,2768,0.0,1677.1624307754462,,Cash
INV24173,2024-01-31,S04,P5837,Accessories,2,708,20.0,397.5173785274312,New,Digital
INV24174,2024-04-28,S37,P8038,Shoes,4,1515,0.0,1116.1268830540166,Returning,Cash
INV24175,2025-10-30,S46,P6855,Accessories,4,1447,0.0,806.706194487011,New,Card
INV24176,2025-12-29,S41,P3013,Shoes,1,2472,,1582.7887037812022,Returning,Cash
INV24177,2024-02-19,S37,P6618,Accessories,4,1468,0.0,902.3827692478706,New,Digital
INV24178,2024-12-03,S33,P9696,Accessories,3,2373,0.0,1681.3106895831568,Returning,Cash
INV24179,2024-05-11,S32,P3769,Shoes,4,1578,0.0,1051.9380343977896,,Cash
INV24180,2025-03-12,S12,P2156,Accessories,3,2914,0.0,1880.6933554379154,,Digital
INV24181,2025-06-24,S12,P8796,Clothing,4,2055,30.0,1214.7909770614942,Returning,Digital
INV24182,2025-02-19,S09,P4131,Accessories,3,1754,30.0,1250.1047991670791,Returning,Digital
INV24183,2025-11-28,S08,P9627,Shoes,4,1737,10.0,1344.9834361474552,New,Digital
INV24184,2025-03-16,S18,P3055,Clothing,4,1616,30.0,956.4534001910481,,Card
INV24185,2024-06-02,S03,P6784,Accessories,4,2510,0.0,1382.2723061481154,New,Digital
INV24186,2024-09-06,S11,P6845,Shoes,3,562,30.0,389.5725887433528,Returning,Digital
INV24187,2025-08-25,S13,P6876,Shoes,1,1071,20.0,727.8283416080715,New,Cash
INV24188,2025-05-27,S34,P2648,Clothing,1,1683,0.0,1044.8923603930346,New,Cash
INV24189,2024-11-16,S31,P6622,Accessories,3,1145,30.0,679.7820956850147,Returning,Digital
INV24190,2025-07-09,S37,P7287,Clothing,3,2807,10.0,2134.590239249497,New,Cash
INV24191,2025-05-27,S02,P2236,Clothing,3,2047,10.0,1185.0847053007667,,Cash
INV24192,2025-08-18,S03,P2602,Shoes,2,2954,30.0,2273.7742033798168,Returning,Digital
INV24193,2025-09-18,S32,P6210,Clothing,1,2185,0.0,1229.3142803975209,New,Digital
INV24194,2025-10-07,S45,P6951,Shoes,1,1297,10.0,969.7562984174092,Returning,Digital
INV24195,2024-09-18,S20,P1437,Clothing,2,2255,0.0,1234.102500700142,Returning,Digital
INV24196,2025-10-12,S30,P1215,Accessories,4,1915,0.0,1527.3417631709165,Returning,Cash
INV24197,2024-02-25,S42,P3812,Clothing,2,2024,0.0,1154.7171325983047,Returning,Cash
INV24198,2024-10-23,S23,P8471,Shoes,1,2442,0.0,1389.3542342178766,,Digital
INV24199,2025-01-02,S31,P8159,Clothing,1,1968,0.0,1191.4901459127436,Returning,Cash
INV24200,2025-08-21,S10,P1733,Accessories,4,2292,10.0,1501.892518960459,Returning,Card
INV24201,2024-11-13,S06,P7728,Accessories,2,1525,0.0,1192.0732918698875,,Cash
INV24202,2025-06-19,S43,P4150,Shoes,1,864,10.0,456.60449536749337,New,Cash
INV24203,2025-06-20,S02,P9872,Clothing,4,1786,10.0,984.4083706388274,New,Card
INV24204,2025-02-19,S15,P5849,Clothing,2,966,,731.0949143092499,Returning,Digital
INV24205,2024-05-01,S33,P1497,Accessories,4,1993,0.0,1578.695786656648,Returning,Cash
INV24206,2024-11-09,S41,P7277,Accessories,3,1158,,624.0278293052679,New,Card
INV24207,2025-03-23,S06,P1265,Shoes,3,2297,10.0,1310.7350618459552,Returning,Card
INV24208,2024-05-06,S07,P9926,Accessories,1,2559,20.0,1452.353759734763,New,Digital
INV24209,2024-10-01,S48,P5959,Accessories,1,1440,,838.1310615631978,New,Digital
INV24210,2025-05-15,S36,P9979,Shoes,2,2683,10.0,1886.6384501145399,,Card
